Month;Inflation_mean;Inflation_std;Inflation_p05;Inflation_p95;Unemployment_mean;Unemployment_std;Unemployment_p05;Unemployment_p95;TotalAdoption_mean;TotalAdoption_std;TotalAdoption_p05;TotalAdoption_p95;ExRate_mean;ExRate_std;ExRate_p05;ExRate_p95;MarketWage_mean;MarketWage_std;MarketWage_p05;MarketWage_p95;GovDebt_mean;GovDebt_std;GovDebt_p05;GovDebt_p95;NPL_mean;NPL_std;NPL_p05;NPL_p95;RefRate_mean;RefRate_std;RefRate_p05;RefRate_p95;PriceLevel_mean;PriceLevel_std;PriceLevel_p05;PriceLevel_p95;AutoRatio_mean;AutoRatio_std;AutoRatio_p05;AutoRatio_p95;HybridRatio_mean;HybridRatio_std;HybridRatio_p05;HybridRatio_p95;BPO_Auto_mean;BPO_Auto_std;BPO_Auto_p05;BPO_Auto_p95;Manuf_Auto_mean;Manuf_Auto_std;Manuf_Auto_p05;Manuf_Auto_p95;Retail_Auto_mean;Retail_Auto_std;Retail_Auto_p05;Retail_Auto_p95;Health_Auto_mean;Health_Auto_std;Health_Auto_p05;Health_Auto_p95
1;0,014396;0,000025;0,014350;0,014436;0,024110;0,000000;0,024110;0,024110;0,000427;0,000199;0,000100;0,000800;4,499441;0,000075;4,499332;4,499592;5850,464002;0,000000;5850,464002;5850,464002;-22514813,584023;691,882455;-22516099,950059;-22513699,950059;0,038141;0,110948;0,000000;0,402865;0,050500;0,000000;0,050500;0,050500;1,000110;0,000007;1,000097;1,000121;0,000125;0,000109;0,000000;0,000400;0,000302;0,000181;0,000100;0,000600;0,000840;0,000477;0,000333;0,001667;0,000237;0,000251;0,000000;0,000667;0,000408;0,000379;0,000000;0,001200;0,000013;0,000093;0,000000;0,000000
2;0,010684;0,000060;0,010583;0,010787;0,023335;0,000005;0,023330;0,023340;0,000907;0,000345;0,000300;0,001400;4,499070;0,000117;4,498883;4,499277;5867,204801;0,084751;5867,060598;5867,355462;-45224567,579809;7410,784367;-45237852,970365;-45213516,153838;0,041990;0,104281;0,000000;0,382721;0,047350;0,000000;0,047350;0,047350;1,000279;0,000018;1,000248;1,000310;0,000257;0,000160;0,000000;0,000500;0,000650;0,000294;0,000200;0,001200;0,001770;0,000800;0,000667;0,003333;0,000553;0,000403;0,000000;0,001333;0,000828;0,000549;0,000000;0,002000;0,000020;0,000114;0,000000;0,000000
3;0,008287;0,000111;0,008095;0,008494;0,022615;0,000008;0,022600;0,022630;0,001395;0,000525;0,000400;0,002300;4,498834;0,000164;4,498526;4,499165;5883,248743;0,173884;5882,972067;5883,549374;-68121710,095096;17865,394897;-68147970,345256;-68089601,437694;0,039328;0,082442;0,000000;0,363585;0,045145;0,000000;0,045145;0,045145;1,000503;0,000037;1,000441;1,000570;0,000354;0,000196;0,000000;0,000800;0,001041;0,000423;0,000300;0,001700;0,002707;0,001097;0,001000;0,004667;0,000843;0,000565;0,000000;0,001667;0,001308;0,000839;0,000000;0,002800;0,000020;0,000114;0,000000;0,000000
4;0,006802;0,000182;0,006483;0,007167;0,021945;0,000013;0,021920;0,021970;0,001906;0,000733;0,000500;0,003000;4,498728;0,000228;4,498288;4,499101;5898,634665;0,312672;5898,121896;5899,194895;-91197116,249538;33639,131869;-91246925,154254;-91136796,459770;0,036440;0,069584;0,000000;0,224010;0,043602;0,000002;0,043602;0,043606;1,000782;0,000065;1,000665;1,000910;0,000440;0,000254;0,000000;0,000900;0,001466;0,000578;0,000500;0,002400;0,003704;0,001382;0,001334;0,006000;0,001163;0,000761;0,000000;0,002667;0,001768;0,001166;0,000000;0,004000;0,000027;0,000131;0,000000;0,000000
5;0,005938;0,000273;0,005494;0,006494;0,021321;0,000022;0,021280;0,021360;0,002496;0,000958;0,000800;0,004000;4,498747;0,000302;4,498193;4,499216;5913,382725;0,531148;5912,440146;5914,351129;-114442782,885721;53138,020869;-114514191,702610;-114353675,295393;0,032814;0,063209;0,000000;0,178770;0,042524;0,000005;0,042521;0,042536;1,001109;0,000104;1,000948;1,001322;0,000524;0,000326;0,000000;0,001100;0,001972;0,000733;0,000800;0,003100;0,004858;0,001681;0,002001;0,007336;0,001570;0,001023;0,000000;0,003333;0,002256;0,001526;0,000000;0,005600;0,000027;0,000131;0,000000;0,000000
6;0,005485;0,000386;0,004808;0,006243;0,020739;0,000034;0,020670;0,020800;0,003217;0,001240;0,001200;0,005001;4,498900;0,000391;4,498256;4,499567;5927,498018;0,826068;5926,147582;5929,141774;-137854606,872942;77157,403683;-137959852,225369;-137733951,821424;0,028785;0,050303;0,000000;0,135382;0,041775;0,000009;0,041765;0,041792;1,001478;0,000157;1,001220;1,001792;0,000619;0,000409;0,000000;0,001400;0,002598;0,000934;0,001100;0,004000;0,006345;0,002036;0,003001;0,009667;0,002047;0,001269;0,000333;0,004000;0,002784;0,001874;0,000000;0,006400;0,000027;0,000131;0,000000;0,000000
7;0,005298;0,000520;0,004481;0,006297;0,020200;0,000049;0,020100;0,020280;0,003963;0,001528;0,001500;0,006301;4,499150;0,000469;4,498462;4,499922;5940,957286;1,227499;5938,969256;5943,449936;-161427889,557367;104135,927501;-161577082,942085;-161274185,542747;0,026006;0,042087;0,000000;0,119613;0,041256;0,000011;0,041242;0,041278;1,001884;0,000225;1,001509;1,002324;0,000723;0,000481;0,000000;0,001500;0,003240;0,001157;0,001300;0,004901;0,007872;0,002401;0,004001;0,011671;0,002530;0,001465;0,000333;0,005000;0,003352;0,002319;0,000000;0,007600;0,000027;0,000131;0,000000;0,000000
8;0,005277;0,000665;0,004245;0,006567;0,019699;0,000067;0,019570;0,019810;0,004805;0,001810;0,002000;0,007502;4,499503;0,000531;4,498764;4,500442;5953,770465;1,741719;5950,906761;5957,264931;-185156176,137727;131868,158891;-185346239,761764;-184968439,540417;0,023902;0,038044;0,002008;0,083109;0,040898;0,000012;0,040882;0,040920;1,002320;0,000307;1,001822;1,002925;0,000827;0,000523;0,000100;0,001800;0,003978;0,001399;0,001700;0,006202;0,009570;0,002819;0,005669;0,013671;0,003147;0,001741;0,000667;0,006000;0,003945;0,002711;0,000400;0,008800;0,000027;0,000131;0,000000;0,000000
9;0,005349;0,000811;0,004225;0,006976;0,019235;0,000088;0,019090;0,019370;0,005764;0,002090;0,002501;0,008902;4,499958;0,000583;4,499166;4,500956;5965,928047;2,346591;5962,403678;5970,733116;-209035243,122816;158130,584390;-209267428,902831;-208813627,309486;0,020556;0,026992;0,002567;0,051251;0,040653;0,000012;0,040635;0,040672;1,002781;0,000402;1,002204;1,003588;0,000954;0,000564;0,000200;0,002000;0,004810;0,001637;0,002100;0,007302;0,011438;0,003157;0,006335;0,016011;0,003831;0,002016;0,000667;0,007000;0,004717;0,003182;0,000400;0,010000;0,000033;0,000145;0,000000;0,000667
10;0,005468;0,000948;0,004145;0,007406;0,018807;0,000112;0,018630;0,018970;0,006823;0,002299;0,003001;0,010502;4,500516;0,000630;4,499580;4,501630;5977,408165;3,035394;5973,214948;5983,794692;-233061192,321554;182410,348268;-233331301,449545;-232797899,354905;0,018076;0,018579;0,002099;0,038836;0,040487;0,000012;0,040470;0,040512;1,003261;0,000506;1,002584;1,004291;0,001105;0,000635;0,000300;0,002301;0,005718;0,001795;0,002601;0,008503;0,013427;0,003440;0,008003;0,018673;0,004731;0,002240;0,001000;0,008336;0,005485;0,003569;0,000400;0,011605;0,000033;0,000145;0,000000;0,000667
11;0,005606;0,001069;0,004145;0,007799;0,018413;0,000137;0,018190;0,018610;0,007932;0,002489;0,003701;0,011405;4,501161;0,000665;4,500133;4,502237;5988,195634;3,788982;5983,242452;5996,260133;-257228680,843146;204180,115496;-257565549,951277;-256929987,081092;0,016142;0,011043;0,004225;0,030902;0,040375;0,000012;0,040357;0,040397;1,003757;0,000617;1,002935;1,005021;0,001303;0,000687;0,000400;0,002601;0,006628;0,001937;0,003301;0,009404;0,015490;0,003605;0,009670;0,021340;0,005668;0,002534;0,001667;0,009340;0,006318;0,003872;0,000800;0,012800;0,000040;0,000184;0,000000;0,000667
12;0,005740;0,001197;0,004072;0,008156;0,018053;0,000163;0,017780;0,018280;0,009236;0,002752;0,004402;0,013104;4,501911;0,000723;4,500786;4,503126;5998,278513;4,603800;5992,101536;6008,039186;-281533005,344921;222989,587449;-281913552,521620;-281216399,014289;0,015327;0,009469;0,004854;0,031648;0,040303;0,000014;0,040282;0,040326;1,004263;0,000740;1,003298;1,005780;0,001541;0,000772;0,000500;0,003101;0,007696;0,002123;0,004002;0,010903;0,017970;0,003934;0,010684;0,024000;0,006782;0,002828;0,002333;0,011000;0,007222;0,004191;0,001200;0,013605;0,000047;0,000194;0,000000;0,000667
13;0,005855;0,001332;0,004002;0,008486;0,017726;0,000191;0,017410;0,017990;0,010569;0,002953;0,005203;0,015305;4,502730;0,000753;4,501519;4,503939;6007,604685;5,497000;6000,271075;6019,315074;-305971767,219934;241401,887903;-306429905,784886;-305616515,880447;0,014779;0,008562;0,003986;0,033769;0,040255;0,000014;0,040235;0,040276;1,004776;0,000875;1,003578;1,006556;0,001796;0,000822;0,000600;0,003402;0,008773;0,002277;0,004702;0,012106;0,020291;0,004070;0,012688;0,026333;0,007989;0,003077;0,003000;0,013004;0,008319;0,004594;0,001200;0,016006;0,000047;0,000194;0,000000;0,000667
14;0,005929;0,001484;0,003906;0,008726;0,017430;0,000220;0,017080;0,017760;0,012001;0,003230;0,006403;0,016510;4,503632;0,000810;4,502342;4,504977;6016,177395;6,436256;6007,493001;6029,738120;-330538210,816055;258792,543859;-331020605,881416;-330165547,720389;0,014220;0,007581;0,003860;0,028925;0,040227;0,000015;0,040205;0,040253;1,005287;0,001025;1,003886;1,007349;0,002124;0,000913;0,000900;0,003802;0,009877;0,002447;0,005503;0,013208;0,022970;0,004418;0,014681;0,030010;0,009243;0,003333;0,003668;0,014343;0,009327;0,004862;0,001601;0,017607;0,000053;0,000204;0,000000;0,000667
15;0,005940;0,001644;0,003750;0,008921;0,017166;0,000251;0,016770;0,017550;0,013577;0,003436;0,008105;0,018809;4,504628;0,000840;4,503358;4,505875;6023,960138;7,467490;6013,829705;6039,180202;-355230191,164596;276877,505883;-355692269,200840;-354822599,724588;0,014477;0,007653;0,005944;0,026881;0,040212;0,000015;0,040186;0,040238;1,005787;0,001190;1,004170;1,008124;0,002521;0,000985;0,001101;0,004204;0,011055;0,002579;0,007004;0,014813;0,026045;0,004686;0,018698;0,033734;0,010501;0,003654;0,004668;0,016355;0,010436;0,005116;0,002001;0,018415;0,000053;0,000204;0,000000;0,000667
16;0,005876;0,001814;0,003300;0,009125;0,016934;0,000284;0,016480;0,017360;0,015254;0,003684;0,009510;0,020815;4,505681;0,000879;4,504227;4,507014;6030,897589;8,551563;6019,234501;6047,876621;-380043662,891859;295947,528712;-380503249,762860;-379605572,265450;0,014125;0,007287;0,005395;0,029793;0,040204;0,000016;0,040180;0,040228;1,006267;0,001370;1,004427;1,008865;0,002945;0,001063;0,001301;0,004704;0,012309;0,002754;0,007705;0,016210;0,029283;0,005025;0,021688;0,038127;0,011885;0,003910;0,005667;0,018352;0,011601;0,005451;0,002401;0,020408;0,000053;0,000204;0,000000;0,000667
17;0,005718;0,001989;0,002797;0,009228;0,016733;0,000318;0,016220;0,017200;0,017088;0,003896;0,010606;0,022416;4,506835;0,000903;4,505286;4,508098;6036,979942;9,711569;6023,431112;6055,308681;-404973772,351552;318057,055727;-405468739,303117;-404503451,100905;0,013843;0,006581;0,006418;0,027127;0,040205;0,000016;0,040176;0,040231;1,006716;0,001565;1,004563;1,009576;0,003483;0,001141;0,001501;0,005604;0,013605;0,002911;0,008705;0,017323;0,032718;0,005167;0,025376;0,040694;0,013439;0,004167;0,006667;0,020367;0,012958;0,005838;0,002801;0,022800;0,000053;0,000204;0,000000;0,000667
18;0,005453;0,002183;0,002164;0,009099;0,016565;0,000355;0,015960;0,017080;0,019037;0,004150;0,012312;0,025133;4,508072;0,000947;4,506362;4,509464;6042,142402;10,930734;6026,430780;6061,833882;-430017153,618866;344404,693543;-430518916,193233;-429490579,011448;0,014656;0,006836;0,006489;0,026043;0,040209;0,000017;0,040181;0,040239;1,007122;0,001781;1,004604;1,010232;0,004097;0,001291;0,001801;0,006306;0,014939;0,003043;0,009808;0,019029;0,036443;0,005546;0,028056;0,044816;0,015067;0,004406;0,007333;0,022000;0,014336;0,006085;0,003201;0,024400;0,000053;0,000204;0,000000;0,000667
19;0,005084;0,002385;0,001434;0,008881;0,016430;0,000394;0,015770;0,017020;0,021020;0,004381;0,013716;0,026927;4,509339;0,000985;4,507483;4,510838;6046,328813;12,235084;6028,414244;6068,700174;-455163820,652880;380836,265853;-455716887,334159;-454564704,072483;0,014793;0,006251;0,007361;0,028786;0,040214;0,000018;0,040185;0,040245;1,007477;0,002014;1,004579;1,010956;0,004753;0,001398;0,002303;0,007007;0,016267;0,003183;0,011213;0,020610;0,040318;0,005835;0,031073;0,049164;0,016776;0,004723;0,008670;0,024024;0,015577;0,006342;0,003603;0,026000;0,000060;0,000213;0,000000;0,000667
20;0,004600;0,002615;0,000547;0,009059;0,016327;0,000435;0,015640;0,017000;0,023125;0,004745;0,014419;0,029147;4,510667;0,001080;4,508382;4,512010;6049,543889;13,605435;6029,774255;6073,644950;-480409193,851039;426456,086588;-481022021,053620;-479705760,976166;0,014549;0,005882;0,007627;0,030204;0,040220;0,000021;0,040184;0,040257;1,007769;0,002270;1,004533;1,011890;0,005504;0,001603;0,002503;0,008010;0,017621;0,003362;0,011915;0,022516;0,044501;0,006483;0,032409;0,055129;0,018437;0,005077;0,010670;0,026333;0,016986;0,006612;0,004003;0,027600;0,000067;0,000221;0,000000;0,000667
21;0,003981;0,002880;-0,000222;0,009303;0,016282;0,000536;0,015540;0,017140;0,025479;0,005125;0,016316;0,032042;4,512092;0,001181;4,509569;4,513553;6051,753869;15,104100;6029,940676;6077,689998;-505746039,913079;483558,525544;-506454150,383971;-504919591,565853;0,014812;0,005216;0,008266;0,027252;0,040230;0,000024;0,040185;0,040266;1,007982;0,002553;1,004388;1,012501;0,006364;0,001808;0,002903;0,009312;0,019115;0,003557;0,012616;0,024029;0,049275;0,007053;0,037793;0,060181;0,020232;0,005499;0,012004;0,028667;0,018532;0,006990;0,004404;0,029600;0,000073;0,000229;0,000000;0,000667
22;0,003206;0,003207;-0,001371;0,009550;0,016564;0,001065;0,015440;0,018790;0,027802;0,005501;0,018320;0,034849;4,513489;0,001259;4,510679;4,515033;6052,848327;16,720133;6029,086837;6080,629169;-531124732,567298;548123,892641;-532044965,856280;-530180924,893122;0,015070;0,005199;0,008900;0,024646;0,040235;0,000025;0,040189;0,040274;1,008100;0,002873;1,003937;1,012984;0,007207;0,002005;0,003204;0,010217;0,020595;0,003764;0,013017;0,025631;0,053906;0,007744;0,039799;0,064214;0,022012;0,005842;0,012012;0,031333;0,020143;0,007303;0,004804;0,031600;0,000080;0,000236;0,000000;0,000667
23;0,002255;0,003599;-0,002615;0,009258;0,017231;0,001751;0,015310;0,020340;0,030158;0,005834;0,019622;0,037764;4,514871;0,001302;4,511939;4,516622;6052,858427;18,451473;6026,327021;6082,597624;-556481260,924932;672578,945831;-557688658,412594;-555247310,633347;0,015032;0,004794;0,008956;0,023870;0,040238;0,000026;0,040196;0,040282;1,008104;0,003236;1,003200;1,013347;0,008090;0,002167;0,003804;0,011414;0,022069;0,003956;0,014020;0,027336;0,058721;0,008331;0,042824;0,069565;0,023774;0,006162;0,013347;0,033333;0,021677;0,007720;0,005604;0,033667;0,000107;0,000278;0,000000;0,000667
24;0,001090;0,004044;-0,004318;0,008725;0,018247;0,002377;0,015270;0,022230;0,032675;0,006253;0,021624;0,041579;4,516287;0,001342;4,513199;4,518195;6051,789240;20,278477;6021,792812;6086,853009;-581761691,237408;896433,152343;-583252252,694176;-580055560,785946;0,015080;0,004542;0,008825;0,024950;0,040242;0,000027;0,040189;0,040288;1,007969;0,003645;1,002329;1,014109;0,009111;0,002349;0,004406;0,012915;0,023564;0,004212;0,015321;0,029338;0,063960;0,009162;0,048846;0,077258;0,025664;0,006488;0,014348;0,035369;0,023207;0,008100;0,006405;0,035643;0,000120;0,000289;0,000000;0,000667
25;-0,000285;0,004517;-0,006526;0,008028;0,019641;0,002894;0,015200;0,023960;0,035197;0,006616;0,022730;0,044585;4,517621;0,001354;4,514594;4,519369;6049,580169;22,246513;6017,513749;6090,811898;-606908624,865609;1228396,879123;-608794953,324451;-604411588,681516;0,014785;0,004260;0,009226;0,023326;0,040240;0,000028;0,040195;0,040293;1,007677;0,004096;1,001468;1,014977;0,010086;0,002502;0,005405;0,013718;0,025111;0,004430;0,017419;0,031851;0,069223;0,009861;0,052878;0,082384;0,027493;0,006766;0,015349;0,037692;0,024798;0,008431;0,007206;0,037245;0,000133;0,000313;0,000000;0,000667
26;-0,001852;0,005002;-0,008735;0,007430;0,021101;0,003330;0,015160;0,025790;0,037830;0,006953;0,024136;0,046679;4,518932;0,001354;4,515855;4,520823;6046,279315;24,323393;6012,730162;6094,283661;-631905762,467973;1654240,998289;-634606474,216004;-628826181,100922;0,014660;0,004367;0,008726;0,022246;0,040238;0,000030;0,040188;0,040290;1,007217;0,004588;1,000526;1,015859;0,011135;0,002686;0,006109;0,015423;0,026695;0,004627;0,018624;0,033861;0,074694;0,010476;0,057210;0,088807;0,029516;0,007001;0,017006;0,039373;0,026364;0,008730;0,008006;0,039616;0,000140;0,000317;0,000000;0,000667
27;-0,003610;0,005490;-0,010918;0,006665;0,022702;0,003663;0,015300;0,027710;0,040571;0,007266;0,026740;0,050205;4,520191;0,001379;4,517374;4,521995;6041,850086;26,491997;6005,399441;6097,252796;-656727203,916695;2145562,301769;-660076111,760469;-652971119,269381;0,014149;0,003895;0,008821;0,020692;0,040233;0,000033;0,040184;0,040291;1,006572;0,005119;0,999376;1,016728;0,012220;0,002902;0,007310;0,016528;0,028351;0,004757;0,019429;0,035371;0,080422;0,011233;0,060677;0,094871;0,031566;0,007220;0,019673;0,042681;0,028018;0,008994;0,008006;0,040882;0,000147;0,000321;0,000000;0,000667
28;-0,005550;0,005991;-0,013268;0,006355;0,024349;0,004013;0,016340;0,029420;0,043503;0,007694;0,030248;0,053523;4,521445;0,001446;4,518970;4,523709;6036,295289;28,750600;5997,169642;6095,506324;-681365903,458061;2703337,061799;-685703683,321293;-676725746,214968;0,014225;0,003581;0,009409;0,021344;0,040230;0,000035;0,040171;0,040288;1,005729;0,005691;0,998004;1,017519;0,013359;0,003122;0,008018;0,018045;0,030143;0,004983;0,021735;0,037783;0,086438;0,012082;0,066511;0,101911;0,033787;0,007499;0,020674;0,045379;0,029895;0,009453;0,009204;0,044471;0,000153;0,000338;0,000000;0,000667
29;-0,007686;0,006515;-0,016025;0,006062;0,026185;0,004368;0,018410;0,031720;0,046458;0,008120;0,032752;0,057756;4,522630;0,001511;4,520224;4,524682;6029,530885;31,133791;5987,569373;6092,009942;-705779963,574227;3325127,626743;-710827385,514756;-700158227,375490;0,014356;0,003363;0,009678;0,020673;0,040224;0,000037;0,040168;0,040280;1,004671;0,006308;0,996199;1,017503;0,014576;0,003383;0,008420;0,020044;0,031881;0,005158;0,023137;0,039591;0,092718;0,013079;0,069682;0,110104;0,035911;0,007845;0,022015;0,047730;0,031670;0,009618;0,012000;0,046419;0,000160;0,000341;0,000000;0,000667
30;-0,009992;0,007040;-0,018954;0,005653;0,028064;0,004699;0,019890;0,034320;0,049456;0,008463;0,035460;0,060788;4,523693;0,001530;4,521156;4,525640;6021,564693;33,624222;5976,382198;6087,426314;-729955818,589198;4000105,437965;-736186696,564288;-723515551,082256;0,014198;0,003086;0,009010;0,020479;0,040213;0,000038;0,040152;0,040275;1,003388;0,006967;0,994074;1,017318;0,015779;0,003602;0,008821;0,021341;0,033677;0,005318;0,024654;0,041379;0,098968;0,013849;0,073727;0,116107;0,038203;0,008091;0,024691;0,051753;0,033454;0,009986;0,014400;0,048839;0,000167;0,000345;0,000000;0,000667
31;-0,012453;0,007569;-0,022227;0,004641;0,029953;0,004986;0,021500;0,036620;0,052557;0,008846;0,038685;0,064267;4,524688;0,001559;4,521907;4,526985;6012,432363;36,211413;5963,881997;6081,911105;-753884171,737267;4733803,280970;-761520667,317908;-746451033,953799;0,014223;0,002660;0,010061;0,018940;0,040202;0,000039;0,040143;0,040276;1,001872;0,007667;0,991600;1,016978;0,017013;0,003807;0,010025;0,022967;0,035544;0,005521;0,025857;0,043304;0,105369;0,014714;0,079424;0,125126;0,040598;0,008428;0,028028;0,053106;0,035346;0,010249;0,016807;0,051262;0,000180;0,000351;0,000000;0,000667
32;-0,015062;0,008086;-0,025588;0,003243;0,031915;0,005281;0,023850;0,039050;0,055681;0,009124;0,041303;0,068191;4,525550;0,001567;4,522484;4,528015;6002,120926;38,899192;5950,363070;6078,786249;-777545037,794749;5524346,672284;-787083846,037988;-768933379,493064;0,014060;0,002581;0,010225;0,018630;0,040187;0,000040;0,040131;0,040262;1,000112;0,008406;0,988838;1,016491;0,018251;0,003939;0,011228;0,024574;0,037430;0,005676;0,027970;0,045450;0,111936;0,015282;0,083529;0,132684;0,042830;0,008686;0,030030;0,056333;0,037327;0,010480;0,018407;0,053664;0,000200;0,000371;0,000000;0,001333
33;-0,017812;0,008602;-0,028999;0,001834;0,033901;0,005469;0,025530;0,041470;0,058908;0,009570;0,042807;0,071930;4,526331;0,001664;4,523454;4,528943;5990,662355;41,640879;5936,010794;6076,145624;-800927714,522437;6365869,924801;-812569876,444126;-791134449,151790;0,013922;0,002737;0,009941;0,019536;0,040172;0,000043;0,040107;0,040253;0,998099;0,009184;0,985792;1,016242;0,019510;0,004168;0,012135;0,026068;0,039398;0,005912;0,028772;0,047528;0,118467;0,016174;0,087219;0,140457;0,045400;0,008912;0,032699;0,059806;0,039359;0,010888;0,020408;0,056090;0,000213;0,000376;0,000000;0,001333
34;-0,020704;0,009124;-0,032600;0,000336;0,035927;0,005741;0,026450;0,044220;0,062275;0,009968;0,044320;0,076066;4,527004;0,001779;4,524095;4,529861;5978,070695;44,476022;5920,909582;6072,777009;-824019447,505319;7261684,522752;-837938802,719880;-813057055,198554;0,013737;0,002502;0,009905;0,018838;0,040156;0,000045;0,040097;0,040244;0,995823;0,010002;0,982456;1,016201;0,020795;0,004355;0,012837;0,027583;0,041480;0,006142;0,029881;0,049955;0,125162;0,016865;0,090604;0,147039;0,048297;0,009267;0,035369;0,063084;0,041367;0,011269;0,021208;0,058894;0,000233;0,000393;0,000000;0,001333
35;-0,023743;0,009627;-0,036434;-0,001302;0,038034;0,005996;0,027470;0,046650;0,065704;0,010253;0,048350;0,079795;4,527555;0,001948;4,524824;4,530864;5964,331806;47,381294;5904,086097;6068,543069;-846799213,926399;8215948,398775;-862947803,786222;-834715188,135515;0,013480;0,002261;0,010164;0,018222;0,040139;0,000050;0,040071;0,040230;0,993273;0,010852;0,979051;1,015975;0,022106;0,004455;0,013832;0,028812;0,043598;0,006345;0,032100;0,052595;0,132062;0,017400;0,099126;0,156513;0,050968;0,009545;0,036370;0,065732;0,043654;0,011546;0,022409;0,062099;0,000253;0,000398;0,000000;0,001333
36;-0,026905;0,010110;-0,040329;-0,003259;0,040177;0,006165;0,029990;0,048840;0,069069;0,010545;0,050055;0,083308;4,527942;0,002136;4,524842;4,531309;5949,467468;50,276683;5885,752581;6063,132356;-869255613,147453;9215941,921121;-887140294,577033;-855952133,336452;0,013408;0,002286;0,009884;0,017577;0,040121;0,000052;0,040050;0,040233;0,990445;0,011731;0,975363;1,015548;0,023381;0,004590;0,015338;0,030413;0,045689;0,006503;0,033303;0,054814;0,138654;0,018031;0,100806;0,163245;0,053816;0,009564;0,038705;0,068159;0,045851;0,011948;0,023209;0,065383;0,000260;0,000399;0,000000;0,001333
37;-0,030195;0,010593;-0,044357;-0,005517;0,042279;0,006323;0,031180;0,051560;0,072561;0,010901;0,053872;0,087223;4,528251;0,002361;4,524550;4,532171;5933,556706;53,156867;5867,598313;6056,409555;-891380144,935226;10253843,437203;-911199398,488715;-876897357,974353;0,013233;0,002218;0,009754;0,016931;0,040104;0,000053;0,040037;0,040232;0,987331;0,012643;0,971008;1,014880;0,024771;0,004814;0,016561;0,032313;0,047789;0,006647;0,035915;0,057347;0,145758;0,018814;0,107227;0,172785;0,056602;0,009749;0,041041;0,070785;0,048002;0,012285;0,025610;0,068537;0,000300;0,000415;0,000000;0,001333
38;-0,033618;0,011074;-0,048530;-0,007796;0,044487;0,006564;0,033370;0,053880;0,076163;0,011213;0,056592;0,091402;4,528419;0,002646;4,524212;4,532845;5916,577019;56,066857;5846,080656;6048,240670;-913155532,999172;11344090,512876;-934974575,248437;-897370102,815651;0,013116;0,002267;0,009474;0,017335;0,040087;0,000053;0,040027;0,040221;0,983920;0,013585;0,966193;1,013914;0,026152;0,004978;0,017252;0,034022;0,050011;0,006835;0,037929;0,059474;0,152914;0,019456;0,112269;0,181267;0,059605;0,009961;0,042752;0,074124;0,050293;0,012576;0,030012;0,070140;0,000313;0,000416;0,000000;0,001333
39;-0,037177;0,011547;-0,052782;-0,010112;0,046757;0,006745;0,035010;0,056330;0,079825;0,011493;0,060004;0,095453;4,528437;0,002939;4,524011;4,533479;5898,538141;58,952271;5823,624691;6038,369941;-934562436,222272;12477878,230648;-958491367,542315;-917398685,779088;0,012992;0,002167;0,010070;0,017066;0,040072;0,000051;0,040019;0,040199;0,980205;0,014554;0,961037;1,012641;0,027549;0,005155;0,018165;0,035639;0,052275;0,006964;0,040638;0,062004;0,160283;0,020061;0,119503;0,187458;0,062730;0,010273;0,044756;0,077462;0,052429;0,012734;0,032813;0,072946;0,000327;0,000416;0,000000;0,001333
40;-0,040857;0,012011;-0,057182;-0,012623;0,049058;0,006941;0,036770;0,058780;0,083442;0,011757;0,062826;0,099628;4,528275;0,003269;4,523334;4,533874;5879,477614;61,812942;5800,381889;6026,935684;-955588092,332121;13660211,681656;-981764400,381365;-936937791,472991;0,012845;0,002094;0,009777;0,016942;0,040057;0,000047;0,040013;0,040169;0,976181;0,015547;0,955576;1,011085;0,028956;0,005303;0,019362;0,036996;0,054486;0,007062;0,042152;0,064270;0,167456;0,020595;0,125714;0,196561;0,065584;0,010450;0,047094;0,080575;0,054933;0,013012;0,034441;0,075351;0,000360;0,000436;0,000000;0,001333
41;-0,044645;0,012457;-0,061629;-0,015265;0,051323;0,007114;0,038690;0,061440;0,087220;0,012059;0,065944;0,103355;4,527990;0,003652;4,522652;4,534182;5859,483265;64,615532;5776,591043;6014,033220;-976229185,877344;14885196,742386;-1004744543,912024;-956062736,337529;0,012711;0,001952;0,010214;0,016162;0,040046;0,000044;0,040009;0,040166;0,971847;0,016559;0,949807;1,009251;0,030370;0,005428;0,020468;0,038968;0,056850;0,007266;0,043561;0,067597;0,174819;0,021064;0,132571;0,205059;0,068989;0,010754;0,049115;0,083918;0,057217;0,013235;0,035643;0,078188;0,000380;0,000435;0,000000;0,001333
42;-0,048564;0,012895;-0,066293;-0,018080;0,053681;0,007278;0,040760;0,063730;0,091096;0,012350;0,069357;0,108005;4,527567;0,004011;4,521740;4,534624;5838,552710;67,342586;5751,920378;6000,039767;-996466425,885893;16151006,515903;-1027430190,932703;-974732210,752955;0,012486;0,001771;0,009836;0,015634;0,040035;0,000039;0,040006;0,040149;0,967192;0,017591;0,943716;1,007174;0,031861;0,005572;0,021975;0,040478;0,059235;0,007387;0,045468;0,069807;0,182553;0,021740;0,138711;0,213900;0,072214;0,010885;0,052122;0,085533;0,059658;0,013334;0,038847;0,080289;0,000407;0,000461;0,000000;0,001333
